price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax
588905.0,13.28602015930246,1229.446764091858,Condo,V6A1X6,V6A,cluster-05,479.0,1.0,1.0,49.2797054,-123.0983062,-6066.248264774993,2428.489364310789,15153.192989308958,
579405.0,13.269756993896998,1243.3583690987125,Condo,V6A1X6,V6A,cluster-05,466.0,1.0,1.0,49.2797054,-123.0983062,-6066.248264774993,2428.489364310789,15153.192989308958,
499800.0,13.121963297382989,1043.4237995824635,Condo,V6A1X6,V6A,cluster-05,479.0,1.0,1.0,49.2797054,-123.0983062,-6066.248264774993,2428.489364310789,15153.192989308958,1.0
1295000.0,14.074021253115776,1094.6745562130177,Condo,V6B6B9,V6B,cluster-05,1183.0,3.0,2.0,49.2803562,-123.1082598,-6066.818894106141,2428.5535071988784,15155.643630984296,
758000.0,13.53843866462451,1131.3432835820895,Condo,V6E4T8,V6E,cluster-01,670.0,1.0,1.0,49.2876126,-123.1233047,-6068.45374408536,2429.268755807679,15159.348160249043,
3888000.0,15.173405444562468,2130.4109589041095,Condo,V6Z3B8,V6Z,cluster-01,1825.0,3.0,3.0,49.2733695,-123.1276417,-6066.913785147708,2427.8649418835303,15160.416150603578,
749000.0,13.526494262499357,1495.0099800399203,Condo,V6Z0E7,V6Z,cluster-05,501.0,1.0,1.0,49.2749667,-123.1153764,-6066.506072367966,2428.022343286109,15157.395906113677,2268.0
3690000.0,15.12113701601671,1076.1154855643044,Detached,V5Y2W2,V5Y,cluster-11,3429.0,5.0,5.0,49.2298614,-123.1106724,-6060.721339112805,2423.5792534632096,15156.237658780121,
1898000.0,14.45631125815201,1068.6936936936936,Detached,V5V4L8,V5V,cluster-09,1776.0,3.0,2.0,49.2479491,-123.085375,-6061.702282954412,2425.3604905561906,15150.009538890625,
1725000.0,14.360737608447597,1041.0380205190102,Detached,V5N2E8,V5N,cluster-09,1657.0,3.0,2.0,49.2562425,-123.073049,-6062.115946758382,2426.177425218806,15146.9753901564,
3168000.0,14.968611031916453,1074.6268656716418,Detached,V5R3S7,V5R,cluster-08,2948.0,5.0,3.0,49.2301365,-123.0491616,-6057.727021778559,2423.606339808632,15141.096170462915,
1250000.0,14.038654109278484,1088.8501742160279,Townhouse,V6J2C5,V6J,cluster-06,1148.0,2.0,2.0,49.2615875,-123.1467422,-6066.404016225242,2426.704003020156,15165.120114473262,
1598888.0,14.28481894558555,980.9128834355828,Duplex,V5K4E6,V5K,cluster-02,1630.0,3.0,4.0,49.2738779,-123.0418101,-6062.747127462388,2427.9150433041086,15139.287032684464,
2430000.0,14.703401815316731,1366.7041619797526,Detached,V5R4G4,V5R,cluster-08,1778.0,4.0,2.0,49.2417557,-123.0290066,-6058.164287010887,2424.7505044184823,15136.136464982845,7996.0
399000.0,12.896716695872,677.4193548387096,Condo,V6G1R3,V6G,cluster-01,589.0,1.0,1.0,49.2889678,-123.1407758,-6069.481733273219,2429.402346789437,15163.650664625866,
1995900.0,14.506605634398088,1400.6315789473683,Detached,V5R2J6,V5R,cluster-08,1425.0,4.0,2.0,49.2399883,-123.0388588,-6058.431967757352,2424.5764477841367,15138.560774806338,
3499900.0,15.0682449546229,1749.95,Detached,V5R2J6,V5R,cluster-08,2000.0,5.0,2.0,49.2398934,-123.0389256,-6058.423580594531,2424.5671020433633,15138.577212802335,
3450000.0,15.053884789007542,843.108504398827,Detached,V5K1C3,V5K,cluster-02,4092.0,6.0,4.0,49.2903987,-123.0470592,-6065.038606830503,2429.5434040049613,15140.578777768307,
1298000.0,14.076335176246172,944.0,Condo,V6E4M2,V6E,cluster-01,1375.0,2.0,2.0,49.2756184,-123.1341972,-6067.513713217549,2428.0865687024184,15162.030520088489,
1498000.0,14.219641443059302,1363.0573248407643,Condo,V6B0H4,V6B,cluster-05,1099.0,2.0,2.0,49.2794038,-123.1177343,-6067.16854351081,2428.4596388834543,15157.976499165396,
1009000.0,13.824470299335745,1101.528384279476,Condo,V5R0J9,V5R,cluster-08,916.0,3.0,2.0,49.2385963,-123.0310474,-6057.876075294765,2424.4393655943736,15136.638624341049,3020.0
680000.0,13.42984807715229,1120.2635914332784,Condo,V6Z3H8,V6Z,cluster-01,607.0,1.0,1.0,49.2817113,-123.1239001,-6067.756498858241,2428.6870686565476,15159.49477583478,2045.0
838000.0,13.63877337946422,962.1125143513203,Condo,V5R0B2,V5R,cluster-08,871.0,2.0,2.0,49.2412212,-123.0575805,-6059.505541737306,2424.6978652673292,15143.16811851398,
818800.0,13.615595132769272,1510.70110701107,Condo,V5Z2K5,V5Z,cluster-11,542.0,1.0,1.0,49.2413934,-123.1245241,-6062.823128395881,2424.7148239735634,15159.64843485148,
1648800.0,14.315558308558387,1474.7763864042934,Townhouse,V5Z2K5,V5Z,cluster-11,1118.0,3.0,3.0,49.2414211,-123.1252611,-6062.862829872549,2424.717551947525,15159.829920943173,
1599000.0,14.284888991816091,1514.2045454545455,Condo,V6Z3E6,V6Z,cluster-01,1056.0,2.0,2.0,49.2735831,-123.1292056,-6067.017144168586,2427.885991512606,15160.801271687073,4242.0
1049000.0,13.863347887378435,1000.0,Condo,V6A1K3,V6A,cluster-05,1049.0,1.0,2.0,49.2825945,-123.1029615,-6066.833333353612,2428.7741206514306,15154.339130070484,2857.0
1749900.0,14.375069201409838,1211.842105263158,Duplex,V5N1V5,V5N,cluster-02,1444.0,3.0,3.0,49.2629091,-123.0585189,-6062.220630551332,2426.834212994863,15143.399073861656,
1058000.0,13.871890891400382,1228.8037166085946,Condo,V6E4T1,V6E,cluster-01,861.0,2.0,2.0,49.288947,-123.1263216,-6068.766739647355,2429.400296368809,15160.091070746626,2980.0
889900.0,13.698864375844954,1029.976851851852,Condo,V6B0B7,V6B,cluster-05,864.0,1.0,1.0,49.2833723,-123.1052501,-6067.041872762913,2428.8507852604075,15154.90260218355,2364.0
1398000.0,14.150553201775892,1171.8357082984073,Condo,V6E4T1,V6E,cluster-01,1193.0,2.0,2.0,49.288947,-123.1263216,-6068.766739647355,2429.400296368809,15160.091070746626,
1498000.0,14.219641443059302,1401.309635173059,Condo,V5X0J5,V5X,cluster-00,1069.0,2.0,2.0,49.2173455,-123.1126838,-6059.279494016853,2422.34709806637,15156.732912438782,
1179000.0,13.980177179519508,1096.7441860465117,Condo,V6P3H7,V6P,cluster-00,1075.0,3.0,2.0,49.2156531,-123.1163426,-6059.251208342352,2422.1805100595393,15157.633815200574,3871.0
868000.0,13.673946993642486,1114.2490372272143,Condo,V5X0E2,V5X,cluster-00,779.0,2.0,2.0,49.2113352,-123.1165317,-6058.728910150126,2421.755512166759,15157.680377837103,
1838000.0,14.42418858189777,1823.4126984126983,Condo,V6B0R6,V6B,cluster-05,1008.0,2.0,2.0,49.2775161,-123.116534,-6066.876986361198,2428.273592985759,15157.680944173157,
1048000.0,13.862394143863124,1335.031847133758,Condo,V6Z0E3,V6Z,cluster-01,785.0,2.0,2.0,49.277056,-123.128843,-6067.426891726208,2428.228248027136,15160.71197851865,3195.0
1650000.0,14.316285845876763,1166.902404526167,Condo,V6E4T8,V6E,cluster-01,1414.0,2.0,3.0,49.2876126,-123.1233047,-6068.45374408536,2429.268755807679,15159.348160249043,
1849999.0,14.430695656513821,1150.4968905472638,Duplex,V5N1E2,V5N,cluster-09,1608.0,4.0,4.0,49.2684098,-123.0671178,-6063.321192675275,2427.376204220736,15145.515483599078,
2500000.0,14.73180128983843,1218.9176011701609,Detached,V5L2A6,V5L,cluster-02,2051.0,5.0,2.0,49.2793563,-123.0576612,-6064.202331719486,2428.45495734235,15143.187980013985,8082.0
687000.0,13.440089571204487,1044.0729483282676,Condo,V5X0J8,V5X,cluster-10,658.0,1.0,1.0,49.2114276,-123.0909921,-6057.483445941321,2421.764606430042,15151.39233616226,
509900.0,13.141969907043247,627.9556650246305,Condo,V6E1S8,V6E,cluster-01,812.0,2.0,2.0,49.2816468,-123.1380718,-6068.44696208064,2428.6807113199498,15162.984726621957,199973.0
2400000.0,14.690979295318174,1469.687691365585,Condo,V6G3C9,V6G,cluster-01,1633.0,2.0,3.0,49.2894005,-123.1308302,-6069.044803625296,2429.4450016494,15161.201345741234,
2600000.0,14.77102200299171,1424.6575342465753,Condo,V6G3C9,V6G,cluster-01,1825.0,2.0,3.0,49.2894005,-123.1308302,-6069.044803625296,2429.4450016494,15161.201345741234,4906.0
489800.0,13.101752423500205,1120.8237986270024,Condo,V6A1X6,V6A,cluster-05,437.0,1.0,1.0,49.2797054,-123.0983062,-6066.248264774993,2428.489364310789,15153.192989308958,1.0
818800.0,13.615595132769272,930.4545454545455,Condo,V6A1X6,V6A,cluster-05,880.0,2.0,2.0,49.2797054,-123.0983062,-6066.248264774993,2428.489364310789,15153.192989308958,1.0
1588800.0,14.278489572273045,1352.1702127659576,Condo,V6A1X6,V6A,cluster-05,1175.0,3.0,3.0,49.2797054,-123.0983062,-6066.248264774993,2428.489364310789,15153.192989308958,1.0
1588800.0,14.278489572273045,1311.9735755573906,Condo,V6A1X6,V6A,cluster-05,1211.0,3.0,3.0,49.2797054,-123.0983062,-6066.248264774993,2428.489364310789,15153.192989308958,1.0
14980000.0,16.52222653605335,2922.9268292682927,Detached,V6M1S1,V6M,cluster-06,5125.0,5.0,8.0,49.2367182,-123.1418526,-6063.100695092137,2424.254419106211,15163.915861760128,
699000.0,13.457406021215947,858.7223587223588,Condo,V5P4Y3,V5P,cluster-10,814.0,2.0,2.0,49.2339745,-123.0658322,-6059.020044356079,2423.9842450666506,15145.199055078558,1903.0
828000.0,13.626768433367397,1027.2952853598015,Condo,V6Z1B1,V6Z,cluster-01,806.0,2.0,2.0,49.2792468,-123.1255314,-6067.53344924175,2428.4441651753104,15159.896482532386,
469300.0,13.058997501782509,994.2796610169491,Condo,V6Z2C1,V6Z,cluster-01,472.0,1.0,1.0,49.2770618,-123.1309189,-6067.529900126087,2428.228819641019,15161.223189158376,
963900.0,13.778742833772059,1628.2094594594594,Condo,V5Y1Z2,V5Y,cluster-09,592.0,1.0,1.0,49.2562387,-123.0942519,-6063.159854184329,2426.1770508713776,15152.194850820655,
1350000.0,14.115615150414612,1326.1296660117878,Condo,V6Z2V2,V6Z,cluster-01,1018.0,2.0,2.0,49.2727408,-123.1211327,-6066.515658529504,2427.802985943985,15158.81331733101,
738000.0,13.51169910358261,790.9967845659164,Condo,V6A0A5,V6A,cluster-05,933.0,1.0,1.0,49.2825945,-123.1029615,-6066.833333353612,2428.7741206514306,15154.339130070484,
5998000.0,15.606936638291092,1381.0729910200323,Detached,V6P2C3,V6P,cluster-00,4343.0,6.0,7.0,49.2157094,-123.1464434,-6060.7395720179475,2422.1860517452487,15165.046522069402,
1998800.0,14.508057558452187,1004.4221105527638,Detached,V5N1V1,V5N,cluster-09,1990.0,3.0,2.0,49.2629572,-123.0643161,-6062.512136881571,2426.838952089032,15144.82589716072,7857.0
2980000.0,14.907433858481587,1862.5,Condo,V6E2A7,V6E,cluster-01,1600.0,1.0,2.0,49.2793737,-123.1366186,-6068.095444143772,2428.4566722642517,15162.626840241868,
4988000.0,15.422545585782064,1182.2706802559849,Detached,V6P1Y8,V6P,cluster-00,4219.0,5.0,7.0,49.2176266,-123.1383187,-6060.575789928398,2422.374768137028,15163.04553226277,
1130000.0,13.937728190688523,1221.6216216216217,Condo,V6Z2Z5,V6Z,cluster-05,925.0,2.0,2.0,49.2737976,-123.1179724,-6066.490052959986,2427.9071299257657,15158.035127887162,
4780000.0,15.379951104467638,1359.8862019914652,Detached,V6P1J6,V6P,cluster-06,3515.0,4.0,5.0,49.2244025,-123.1519094,-6062.079156949133,2423.041801482006,15166.392788865807,
799000.0,13.591116224748411,1264.240506329114,Condo,V5Z2C3,V5Z,cluster-11,632.0,1.0,1.0,49.2486631,-123.116954,-6063.345389444198,2425.430817137302,15157.784362238117,
1688000.0,14.339054954138039,1411.371237458194,Condo,V6B1L1,V6B,cluster-01,1196.0,2.0,2.0,49.2745896,-123.1275628,-6067.0601254182275,2427.985180248428,15160.396721067946,
898000.0,13.707925347284336,1200.5347593582887,Condo,V6B5T1,V6B,cluster-01,748.0,1.0,1.0,49.2742212,-123.1254912,-6066.912688747453,2427.9488748665294,15159.886583241278,
4399000.0,15.296887800330857,1571.0714285714287,Detached,V6M1X4,V6M,cluster-00,2800.0,4.0,2.0,49.2344817,-123.1350939,-6062.492527247332,2424.0341882676353,15162.251349761818,10587.0
1738000.0,14.368245584807475,1078.163771712159,Detached,V5R2S1,V5R,cluster-08,1612.0,4.0,2.0,49.2403848,-123.058373,-6059.441639381931,2424.615495252071,15143.36316540713,
1738000.0,14.368245584807475,1082.1917808219177,Detached,V5R2S1,V5R,cluster-08,1606.0,4.0,2.0,49.2403843,-123.0585131,-6059.448476430584,2424.615446011687,15143.397646382871,
949000.0,13.763164077592064,947.1057884231537,Condo,V6B2R9,V6B,cluster-01,1002.0,1.0,1.0,49.2761789,-123.1202167,-6066.893824315967,2428.141806984805,15158.587760254959,
718800.0,13.485338433891542,751.8828451882845,Condo,V6H3S8,V6H,cluster-01,956.0,1.0,2.0,49.2671983,-123.1327683,-6066.406513064053,2427.2568283315227,15161.678629221484,2662.0
838000.0,13.63877337946422,990.5437352245863,Condo,V6Z1B1,V6Z,cluster-01,846.0,2.0,2.0,49.2792468,-123.1255314,-6067.53344924175,2428.4441651753104,15159.896482532386,2280.0
3303976.0,15.010637149674105,1444.0454545454545,Detached,V5R2B7,V5R,cluster-08,2288.0,0.0,1.0,49.2453528,-123.0467514,-6059.480683586894,2425.104772396468,15140.503030093403,6873.0
5499800.0,15.520222285905163,2175.5537974683543,Condo,V6G3G5,V6G,cluster-01,2528.0,3.0,4.0,49.2923591,-123.1326009,-6069.496380479783,2429.736665643353,15161.637404398682,
2500000.0,14.73180128983843,1621.271076523995,Detached,V5M3T4,V5M,cluster-02,1542.0,4.0,2.0,49.2624887,-123.0332975,-6060.926427817488,2426.7927929176276,15137.192293723507,
2749000.0,14.826747767147383,1143.5108153078204,Detached,V5W2A1,V5W,cluster-10,2404.0,5.0,4.0,49.2286216,-123.0960256,-6059.847664726312,2423.4571846359863,15152.631518515856,
968000.0,13.782987366258714,990.7881269191403,Condo,V5S0E8,V5S,cluster-04,977.0,2.0,2.0,49.2053805,-123.039164,-6054.188881021902,2421.16947014978,15138.635877818895,2749.0
2199000.0,14.603513269536899,825.7604205782951,Detached,V5P1B1,V5P,cluster-08,2663.0,7.0,4.0,49.2386493,-123.0607427,-6059.344752402835,2424.44458488839,15143.946393875605,
2098000.0,14.55649506793838,939.9641577060931,Detached,V5K2L8,V5K,cluster-02,2232.0,6.0,4.0,49.2780029,-123.0265561,-6062.502988272812,2428.321569812408,15135.533505826446,7636.0
554000.0,13.224919965729422,802.8985507246376,Condo,V5P2S7,V5P,cluster-10,690.0,1.0,1.0,49.2075817,-123.0686285,-6055.909591620699,2421.386096762175,15145.887320871014,1582.0
2990000.0,14.91078394536687,1921.5938303341902,Condo,V5Z0B7,V5Z,cluster-05,1556.0,3.0,2.0,49.2639697,-123.1204664,-6065.402926179468,2426.938710602518,15158.649246553528,
899000.0,13.709038313453757,1120.9476309226932,Condo,V6B0B5,V6B,cluster-05,802.0,2.0,1.0,49.2744358,-123.1119599,-6066.272364304725,2427.9700234083216,15156.55467041921,
619900.0,13.33731345369001,1083.7412587412587,Condo,V6B6N6,V6B,cluster-05,572.0,1.0,1.0,49.2799278,-123.1066048,-6066.684596247133,2428.5112839732133,15155.236145383384,
3188800.0,14.975155228440668,818.4804928131417,Detached,V5P2R5,V5P,cluster-10,3896.0,7.0,7.0,49.2113321,-123.0732039,-6056.596309733915,2421.7552070564902,15147.013518210973,
1698000.0,14.344961645853429,1135.7859531772576,Duplex,V5K3J1,V5K,cluster-02,1495.0,4.0,4.0,49.2716027,-123.0359366,-6062.177785977589,2427.6908326266475,15137.84169503922,
608000.0,13.317930160948304,914.2857142857143,Condo,V6Z2E9,V6Z,cluster-01,665.0,1.0,1.0,49.278837,-123.1280647,-6067.607830476754,2428.403776072569,15160.520316767384,1805.0
599000.0,13.303016877097587,1310.722100656455,Condo,V6P4G2,V6P,cluster-00,457.0,1.0,1.0,49.2048295,-123.1308492,-6058.632441076212,2421.1152461240704,15161.206024713141,
1849900.0,14.430642141539481,1494.264943457189,Condo,V6Z3E6,V6Z,cluster-01,1238.0,2.0,2.0,49.2735831,-123.1292056,-6067.017144168586,2427.885991512606,15160.801271687073,
2350000.0,14.669925886120343,1402.9850746268658,Detached,V6E1L3,V6E,cluster-01,1675.0,2.0,3.0,49.2815533,-123.1306501,-6068.0696957668,2428.6714956607407,15161.15699404863,
3350000.0,15.02447090380125,1388.888888888889,Condo,V6E4R8,V6E,cluster-01,2412.0,4.0,4.0,49.2877319,-123.1256264,-6068.582864022762,2429.2805158462775,15159.919876392378,
1799888.0,14.403234998708289,694.4012345679013,Detached,V5M1B6,V5M,cluster-02,2592.0,5.0,2.0,49.2697802,-123.0373715,-6062.024250190744,2427.511240956312,15138.194785629013,7498.0
1250000.0,14.038654109278484,1152.073732718894,Condo,V6E0B1,V6E,cluster-01,1085.0,2.0,2.0,49.2820312,-123.1257618,-6067.887634551368,2428.7185991977735,15159.95321883034,
5990000.0,15.605601970091632,913.8062547673532,Detached,V6H1V7,V6H,cluster-11,6555.0,9.0,6.0,49.2524804,-123.1282934,-6064.37385736895,2425.8068255523845,15160.576635596484,
1649900.0,14.316225237979536,1135.5127322780454,Duplex,V5V2Y6,V5V,cluster-10,1453.0,3.0,4.0,49.2414316,-123.0892639,-6061.091569026199,2424.7185860174786,15150.966887443845,
868000.0,13.673946993642486,1238.231098430813,Condo,V5Y0L8,V5Y,cluster-05,701.0,2.0,1.0,49.2696259,-123.1085956,-6065.514450286386,2427.496036325951,15155.72631060434,
4980000.0,15.420940449000836,1377.212389380531,Detached,V6M3J7,V6M,cluster-06,3616.0,4.0,3.0,49.2272994,-123.1439272,-6062.042973566204,2423.3270062172405,15164.426806238898,14235.0
1139000.0,13.945661242429319,1291.3832199546484,Condo,V6B0J1,V6B,cluster-05,882.0,2.0,2.0,49.2793873,-123.1085456,-6066.713698562111,2428.4580126634014,15155.713999747279,2906.0
2998000.0,14.91345595764468,1768.731563421829,Condo,V6Z0A5,V6Z,cluster-01,1695.0,2.0,2.0,49.2710412,-123.1268862,-6066.589882787911,2427.6355009320973,15160.23010530775,
659000.0,13.398478813484644,988.0059970014993,Condo,V6G1H1,V6G,cluster-01,667.0,1.0,1.0,49.2902225,-123.1351769,-6069.36026697786,2429.526034099506,15162.271790194294,1564.0
2320000.0,14.657077743642493,2084.4564240790655,Townhouse,V5Z1E1,V5Z,cluster-05,1113.0,3.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
2440000.0,14.707508597269385,2244.7102115915363,Townhouse,V5Z1E1,V5Z,cluster-05,1087.0,3.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
3000000.0,14.914122846632385,1524.3902439024391,Detached,V5R3R5,V5R,cluster-08,1968.0,6.0,3.0,49.2407163,-123.0454446,-6058.845829555967,2424.648141737086,15140.181436811668,7431.0
2290000.0,14.644062375530423,1425.9028642590285,Condo,V6E1T7,V6E,cluster-01,1606.0,2.0,2.0,49.2756184,-123.1341972,-6067.513713217549,2428.0865687024184,15162.030520088489,4529.0
1349000.0,14.114874135189893,978.9550072568941,Townhouse,V6E3M5,V6E,cluster-01,1378.0,2.0,3.0,49.2888604,-123.1261654,-6068.74837798791,2429.391759530688,15160.052606108158,
2720000.0,14.81614243827218,2084.2911877394636,Condo,V5Z1E1,V5Z,cluster-05,1305.0,3.0,3.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
598000.0,13.301346032932768,1661.111111111111,Condo,V6Z0G5,V6Z,cluster-01,360.0,1.0,1.0,49.2750138,-123.1308359,-6067.273638178036,2428.0269849901906,15161.202749432727,
2499000.0,14.73140120981709,1007.6612903225806,Detached,V5N3K4,V5N,cluster-09,2480.0,6.0,4.0,49.257762,-123.0766242,-6062.47906260704,2426.327117248644,15147.855424468025,
5888000.0,15.58842693939085,2152.833638025594,Detached,V6P3H1,V6P,cluster-00,2735.0,4.0,3.0,49.223577,-123.1172082,-6060.269377857731,2422.960532674929,15157.846954962146,12490.0
1660000.0,14.322328160332725,705.1826677994902,Detached,V6A2B9,V6A,cluster-05,2354.0,4.0,2.0,49.2772287,-123.0905316,-6065.560276457777,2428.2452683521037,15151.2789695706,7286.0
1850000.0,14.430696197054507,1217.1052631578948,Condo,V6G1V3,V6G,cluster-01,1520.0,2.0,2.0,49.2881357,-123.1416394,-6069.421833067667,2429.320320781614,15163.863354119632,100.0
1900000.0,14.457364444136669,2032.0855614973261,Condo,V6G0E6,V6G,cluster-01,935.0,2.0,2.0,49.28802,-123.1303049,-6068.848930517298,2429.3089155204,15161.071984766964,
1736000.0,14.367094174202432,2086.5384615384614,Townhouse,V5Z1E1,V5Z,cluster-05,832.0,2.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
2460000.0,14.715671907908545,2088.2852292020375,Condo,V5Z1E1,V5Z,cluster-05,1178.0,2.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
2284000.0,14.641438849758037,2082.0419325433,Condo,V5Z1E1,V5Z,cluster-05,1097.0,3.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
2292000.0,14.644935356816767,2085.5323020928117,Condo,V5Z1E1,V5Z,cluster-05,1099.0,3.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
2264000.0,14.63264371830521,2082.7966881324746,Condo,V5Z1E1,V5Z,cluster-05,1087.0,3.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
1320000.0,14.093142294562554,2082.018927444795,Condo,V5Z1E1,V5Z,cluster-05,634.0,1.0,1.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
1228000.0,14.020897387689224,2084.8896434634976,Condo,V5Z1E1,V5Z,cluster-05,589.0,1.0,1.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
1448000.0,14.185693851927798,2086.4553314121035,Condo,V5Z1E1,V5Z,cluster-05,694.0,2.0,1.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
1736000.0,14.367094174202432,2086.5384615384614,Condo,V5Z1E1,V5Z,cluster-05,832.0,2.0,2.0,49.2639748,-123.1214797,-6065.453473279511,2426.939213095035,15158.89876351751,
717000.0,13.482831119581757,1129.1338582677165,Condo,V5Z1L9,V5Z,cluster-11,635.0,1.0,1.0,49.2626624,-123.1247857,-6065.454751011448,2426.809906736374,15159.712853670926,
2588000.0,14.766395934602928,932.2766570605187,Detached,V5P1H5,V5P,cluster-10,2776.0,6.0,6.0,49.2347127,-123.0673142,-6059.18385739763,2424.0569346515417,15145.56382440152,
2498000.0,14.73100096966766,757.1991512579569,Detached,V5T2N6,V5T,cluster-09,3299.0,4.0,4.0,49.2576296,-123.0865225,-6062.950334057066,2426.3140738107963,15150.292021143006,
738000.0,13.51169910358261,1130.1684532924962,Condo,V6Z1W1,V6Z,cluster-01,653.0,1.0,1.0,49.2792683,-123.1274721,-6067.631732716664,2428.4462841833847,15160.37438573628,
2590000.0,14.767168433675721,1270.8537782139351,Detached,V5R4N3,V5R,cluster-08,2038.0,3.0,2.0,49.2306484,-123.0274424,-6056.720760345652,2423.6567418844224,15135.751583485317,
799800.0,13.592116975394855,1193.7313432835822,Condo,V6J0H1,V6J,cluster-06,670.0,1.0,1.0,49.2629284,-123.15147,-6066.802048964748,2426.8361145435265,15166.284563160902,
3288000.0,15.005790035158208,945.3709028177113,Detached,V6P2W7,V6P,cluster-00,3478.0,10.0,5.0,49.2098242,-123.1453687,-6059.961944771183,2421.6067977949056,15164.781832258941,
899900.0,13.71003892502204,1022.6136363636364,Condo,V5X0H3,V5X,cluster-10,880.0,2.0,2.0,49.2114397,-123.0957159,-6057.717400341181,2421.7657973467362,15152.555272933514,
799000.0,13.591116224748411,1037.6623376623377,Condo,V6B6B9,V6B,cluster-05,770.0,2.0,1.0,49.2803562,-123.1082598,-6066.818894106141,2428.5535071988784,15155.643630984296,
1688000.0,14.339054954138039,1470.3832752613241,Condo,V6G3K1,V6G,cluster-01,1148.0,2.0,2.0,49.2903049,-123.1267649,-6068.955783271618,2429.534157134964,15160.200234739872,
1680000.0,14.334304351379442,1388.4297520661157,Condo,V6B6A8,V6B,cluster-01,1210.0,2.0,2.0,49.2735965,-123.124914,-6066.8073315332,2427.887312044812,15159.744447507397,
2980000.0,14.907433858481587,1513.4586084306754,Condo,V5Y0L7,V5Y,cluster-05,1969.0,3.0,3.0,49.2696259,-123.1085956,-6065.514450286386,2427.496036325951,15155.72631060434,
12990000.0,16.379690388646782,1736.8632170076214,Detached,V6J2S1,V6J,cluster-06,7479.0,5.0,8.0,49.2553282,-123.141728,-6065.38622775513,2426.0873560897153,15163.885174825984,
499000.0,13.120361374733656,936.2101313320826,Condo,V5X0C9,V5X,cluster-00,533.0,1.0,1.0,49.2113577,-123.1165218,-6058.731193079648,2421.757726677349,15157.677940129875,
3600000.0,15.096444403426338,2760.7361963190183,Detached,V5M3T9,V5M,cluster-08,1304.0,3.0,2.0,49.2572662,-123.0332686,-6060.282462886301,2426.278273497662,15137.185182399746,
1145500.0,13.951351780875687,1357.2274881516587,Condo,V5V2Z7,V5V,cluster-11,844.0,2.0,2.0,49.2407697,-123.1010619,-6061.591038843345,2424.653400648438,15153.871440907633,
1890000.0,14.452087387035824,687.2727272727273,Detached,V5R1L6,V5R,cluster-08,2750.0,6.0,4.0,49.2468165,-123.0398955,-6059.323155867676,2425.248935384672,15138.81588465092,
3600000.0,15.096444403426338,896.6376089663761,Detached,V5M3T9,V5M,cluster-08,4015.0,8.0,6.0,49.2576359,-123.0332626,-6060.327652739887,2426.3146944569685,15137.183706000558,
788000.0,13.577253368840017,692.4428822495606,Condo,V6B5X5,V6B,cluster-05,1138.0,2.0,2.0,49.2762497,-123.1172566,-6066.756678600574,2428.14878449675,15157.858872710245,2312.0
1538000.0,14.245993429047726,1169.5817490494296,Duplex,V5N2N3,V5N,cluster-09,1315.0,3.0,3.0,49.2517361,-123.0724499,-6061.531823655271,2425.7335088640434,15146.82792438801,
6888000.0,15.745291325089704,1561.904761904762,Detached,V6M1H8,V6M,cluster-06,4410.0,6.0,6.0,49.2402937,-123.1510834,-6063.995516089195,2424.60652366226,15166.189342593756,
2439900.0,14.707467612822976,2024.8132780082988,Condo,V6Z0H1,V6Z,cluster-01,1205.0,2.0,2.0,49.276468,-123.1297617,-6067.399762257676,2428.170298555024,15160.938216298788,
3690000.0,15.12113701601671,1084.3373493975903,Detached,V5Y2W2,V5Y,cluster-11,3403.0,5.0,5.0,49.2298553,-123.1104773,-6060.710983392934,2423.578652858938,15156.189621033815,
1149000.0,13.954402556830892,1115.5339805825242,Condo,V6B0J2,V6B,cluster-05,1030.0,2.0,2.0,49.2788252,-123.1077788,-6066.606712245466,2428.402613092155,15155.525201069731,
2500000.0,14.73180128983843,1025.010250102501,Detached,V5M3T4,V5M,cluster-02,2439.0,5.0,4.0,49.2626686,-123.033299,-6060.948635401711,2426.8105175934256,15137.192662823401,
1899000.0,14.456837989794423,1335.4430379746836,Townhouse,V6P0L2,V6P,cluster-00,1422.0,3.0,3.0,49.2237115,-123.1282884,-6060.831345690397,2422.9737738352324,15160.575404313575,
