price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
402222.71615914645,12.904761234484958,280.0993845119404,Detached,B3A2T7,B3A,cluster-11,1436.0,4.0,1,44.673478,-63.568172,-2839.811333342216,1995.7196366164842,4040.9124914215836,,111.0,882b012c91fffff,376400,312000.0,2022-01-04,1.2891753723049566,False
420915.7590575683,12.95018799539196,463.5636112968814,Detached,B3P1Z2,B3P,cluster-04,908.0,2.0,2,44.619578,-63.619652,-2838.682024746856,1990.9067408980836,4047.4601206011043,,89.0,882b0e96c1fffff,311500,326500.0,2022-01-04,1.2891753723049566,False
854723.2718381862,13.658533036861337,348.1561188750249,Detached,B3A4Z4,B3A,cluster-11,2455.0,4.0,3,44.687396,-63.55464,-2840.09136531744,1996.9633612608159,4039.1922655296,,26.0,882b012cd7fffff,731700,663000.0,2022-01-04,1.2891753723049566,False
593020.6712602801,13.292984536158617,274.54660706494445,Detached,B3G0G1,B3G,cluster-01,2160.0,4.0,4,44.616561,-63.477203,-2832.134499758883,1990.6375154667207,4029.355300703209,,5.0,882b0c5843fffff,598800,460000.0,2022-01-04,1.2891753723049566,False
1032629.4732162702,13.847618993743835,531.7350531494698,Detached,B3K5B9,B3K,cluster-04,1942.0,3.0,3,44.651222,-63.596081,-2839.6427310609815,1993.7316260932837,4044.461518558561,,,882b0c5967fffff,902400,801000.0,2022-01-04,1.2891753723049566,False
1224716.6036897087,14.018220031270062,451.4252133025097,Detached,B3H3H9,B3H,cluster-04,2713.0,4.0,2,44.641038,-63.588228,-2838.644502500664,1992.8222737174442,4043.462740179984,,127.0,882b0c5929fffff,1144100,950000.0,2022-01-04,1.2891753723049566,False
605912.4249833296,13.31449074137958,340.40023875467955,Townhouse,B3K6R6,B3K,cluster-04,1780.0,3.0,4,44.667913,-63.618833,-2841.720497605529,1995.222451775569,4047.3559122818892,,24.0,882b0e965dfffff,595000,470000.0,2022-01-04,1.2891753723049566,False
647166.0368970882,13.380358166367204,360.94034405861026,Duplex,B3T2E6,B3T,cluster-02,1793.0,3.0,2,44.635286,-63.679083,-2842.334081922738,1992.3087563017962,4055.0256117208887,,26.0,882b0e9637fffff,506900,502000.0,2022-01-04,1.2891753723049566,False
994083.129584352,13.80957611351439,482.56462601182136,Duplex,B3N3B9,B3N,cluster-04,2060.0,3.0,4,44.639181,-63.616834,-2839.803367572954,1992.656480350761,4047.1015681835556,,37.0,882b0c5925fffff,837400,771100.0,2022-01-04,1.2891753723049566,False
1115136.6970437875,13.924487553607355,216.36334828168168,Detached,B3T2K9,B3T,cluster-10,5154.0,3.0,4,44.542306,-63.704262,-2837.534731508172,1984.0170237976363,4058.232996964644,,18.0,882b0e9497fffff,916100,865000.0,2022-01-04,1.2891753723049566,False
845250.4112024894,13.647388207056249,276.40628227681145,Detached,B4E0S2,B4E,cluster-06,3058.0,3.0,4,44.779295,-63.733333,-2853.933719740235,2005.185260697025,4061.937735288889,,6.0,882b0e9215fffff,914700,655652.0,2022-01-05,1.2891753723049566,False
451211.3803067348,13.019691201158935,346.5525194368163,Detached,B3G1P3,B3G,cluster-01,1302.0,3.0,2,44.615949,-63.464671,-2831.536524637779,1990.582905170601,4027.764465138241,,25.0,882b0c585dfffff,414800,350000.0,2022-01-05,1.2891753723049566,False
1160257.8350744608,13.964152809999787,415.7140218826445,Detached,B3H1E4,B3H,cluster-04,2791.0,4.0,3,44.628604,-63.573493,-2837.196243993772,1991.7122949888162,4041.589012221049,,42.0,882b0c5903fffff,1151200,900000.0,2022-01-05,1.2891753723049566,False
212713.93643031784,12.267703520576056,278.78628627826714,Detached,B2T1C2,B2T,cluster-09,763.0,3.0,1,44.912612,-63.506969,-2852.263857993028,2017.1427166625442,4033.135111566961,,,882b012147fffff,244100,165000.0,2022-01-05,1.2891753723049566,True
934652.1449210935,13.74792970153015,817.003623182774,Detached,B3K4G1,B3K,cluster-04,1144.0,3.0,1,44.659855,-63.600288,-2840.37964003824,1994.502648621025,4044.996633682944,,104.0,882b0e9659fffff,566200,725000.0,2022-01-05,1.2891753723049566,False
1109892.331629251,13.919773570051648,327.2088241831518,Detached,B4B1L7,B4B,cluster-02,3392.0,5.0,5,44.703442,-63.712228,-2848.1558890887763,1998.3977266473642,4059.247996723984,,5.0,882b0e9745fffff,962000,860932.0,2022-01-05,1.2891753723049566,False
315847.96621471434,12.663016257220203,329.00829814032744,Detached,B3T1Y3,B3T,cluster-10,960.0,2.0,2,44.466964,-63.718538,-2833.369935378632,1977.3108873772958,4060.0520848574442,,2.0,882b0c49e7fffff,619100,245000.0,2022-01-05,1.2891753723049566,False
934652.1449210935,13.74792970153015,494.524944402695,Detached,B3K4G1,B3K,cluster-04,1890.0,4.0,3,44.659921,-63.600383,-2840.3880803497427,1994.5085437262408,4045.008717746689,,106.0,882b0e9659fffff,688900,725000.0,2022-01-05,1.2891753723049566,False
559184.9744387642,13.23423559979604,245.0416189477494,Detached,B2Z1L8,B2Z,cluster-01,2282.0,3.0,3,44.691928,-63.423502,-2834.518584891856,1997.3684283571838,4022.540605944004,,5.0,882b012583fffff,589600,433754.0,2022-01-05,1.2891753723049566,False
696514.3809735497,13.453843719474197,731.6327531234765,Townhouse,B3K1T3,B3K,cluster-04,952.0,3.0,1,44.659174,-63.595949,-2840.1425520861258,1994.441822362276,4044.4447292106006,,,882b0c5965fffff,544700,540279.0,2022-01-05,1.2891753723049566,False
